"rating-other-user-rating","point-scale","title","title href","display-name-link","display-name-link href","review-date","text","actions","actions 2","btn","btn 2","actions 3","actions href","actions 4","actions href 2"
"4","/10","Generic, predictable and very disappointing","https://www.imdb.com/review/rw8238547/?ref_=tt_urv","daveholt-32555","https://www.imdb.com/user/ur71232017/?ref_=tt_urv","14 June 2022","Generic, disjointed and overall disappointing. Predictable storyline and predictable action. Felt the cast did their best with very sub-standard material, tbh I felt they were wasted. Very poor entry to the canon, in fact for me the worst movie of them all...which is a shame as I was really looking forward to this one.Hard to find anything positive to say...it was long..?","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8238547/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8238547/?ref_=tt_urv"
"5","/10","Disaster for the movie title","https://www.imdb.com/review/rw8224450/?ref_=tt_urv","wasimmohamed-04131","https://www.imdb.com/user/ur150204798/?ref_=tt_urv","10 June 2022","It's little boring even I slept in between, previous parts had a story line only made with dinosaurs but here as commercial movies made with villains , some insects .... cos for the title wantedly dinosaurs were added and unwanted fight between dinosaurs in the claimax ..wild have benn made better.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8224450/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8224450/?ref_=tt_urv"
"4","/10","What the hell did i just watch ???","https://www.imdb.com/review/rw8238579/?ref_=tt_urv","kahldro92","https://www.imdb.com/user/ur49211068/?ref_=tt_urv","14 June 2022","Movie has no story to tell lets be honest. Even though actors play were good but story was like where is the villian lol that white hair old goof(lewis )was like having a trauma every other second when u open his mouth and tryna do some weird thing. U can go and see what a horrible mistake this movie was tbh.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8238579/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8238579/?ref_=tt_urv"
"10","/10","We loved the Original Characters!","https://www.imdb.com/review/rw8342791/?ref_=tt_urv","California_Girl_2058","https://www.imdb.com/user/ur50695124/?ref_=tt_urv","17 July 2022","We loved this film! The only criticism that I have, is Claire wearing low-cut blouses, in the dead of winter! And when the black woman looked at Ian Malcom's black shirt opening. I thought his shirt was fine. He didn't need to button it up. Other than that, I loved the plot, the original characters, meeting the newer characters. The woman and the man, finally getting together..awww loved it! Reading the bad reviews, almost everyone is a critic. If you loved the first three Jurassic Parks, I believe you'll like this one too. If you're hesitate, wait for it to come out on app streaming for free. I don't listen to negative movie reviews.","3 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8342791/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8342791/?ref_=tt_urv"
"4","/10","A Mess At Best","https://www.imdb.com/review/rw9463183/?ref_=tt_urv","aaritron","https://www.imdb.com/user/ur42568493/?ref_=tt_urv","29 November 2023","All I can say is this movie is a mess. It's all over the place. I found it hard to get completely invested in any one particular scene because it just didn't seem to know what it wanted to do. At least Fallen Kingdom had a bit of an arc throughout the movie. This is just bits and pieces of old movies thrown together for sentiment without any coherence, pacing, or engagement. No story, no thrills, no suspense. Even scenes that were supposed to build tension fell flat. A real shame seeing how strong these trilogy started with the first movie. It just got worse and worse. I would say the series needs a reboot, but maybe what it really needs is a break.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw9463183/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw9463183/?ref_=tt_urv"
"1","/10","So boring","https://www.imdb.com/review/rw8404265/?ref_=tt_urv","davidbosak-34164","https://www.imdb.com/user/ur155381556/?ref_=tt_urv","5 August 2022","What a boring movie.... the acting is really bad and the plot is incredibly boring and ling. I wasted just £15 on amazon movies. I don't recommended this movie to anyone.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8404265/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8404265/?ref_=tt_urv"
"2","/10","3 minutes in","https://www.imdb.com/review/rw8318693/?ref_=tt_urv","JoeyCeee","https://www.imdb.com/user/ur53721325/?ref_=tt_urv","9 July 2022","Is it too early to say the plot/storyline is implausible. Pterodactyls living on the top of the the freedom Tower in NYC and they don't just shoot them? I guess this will be the ultra dumb summer blockbuster.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8318693/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8318693/?ref_=tt_urv"
"8","/10","I am going to miss it","https://www.imdb.com/review/rw8643846/?ref_=tt_urv","Charming9278","https://www.imdb.com/user/ur17516273/?ref_=tt_urv","29 October 2022","I was 15 when the first film aired and I loved every second of it. I became a fan that night and I am still a fan. I will miss the series a lot even though the last movies were not just bigger but sometimes with less story. However, I loved those as well. The franchise is big but so are the special effects. I don't wait for super duper story. I want action, great effects, scenes that make my pulse react plus I need to feel for the actors. I've got all of that with each movie and even though this one here has a lot of lengths (especially before the island) it is still great and is an perfect good bye for all the fans that have been with the movies from the start. Seeing each character once more plus my raptor turned hero made me happy. The movie doesn't answer it's original question on how humans and dinosaurs can co exists on this planet that's already too full but it contains a lot of suspense, action, chemistry and love. I loved and enjoyed it.","3 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8643846/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8643846/?ref_=tt_urv"
"4","/10","Entertaining plot executed like an amateur...","https://www.imdb.com/review/rw8236534/?ref_=tt_urv","rtuomist","https://www.imdb.com/user/ur100516373/?ref_=tt_urv","14 June 2022","One of the worst movies I've seen in a while... would I see it again? Absolutely notTL:DR watch the trailer and you've seen the movie... Childish dialogue with next to no meaning, with drawn out scenes and exaggerated EVERYTHING!I feel bad for the actors, their potential is being squandered on a waste of CGI! The acting felt so awkward, the cinematography felt off as though they deliberately drew out scenes before cutting.When did the sharknado replacement film get such a big budget...","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8236534/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8236534/?ref_=tt_urv"
"4","/10","Disappointing","https://www.imdb.com/review/rw8348695/?ref_=tt_urv","amanjourney-78822","https://www.imdb.com/user/ur102248082/?ref_=tt_urv","18 July 2022","The directing was terrible. Acting sucked, bit I attribute that to the awful directing.WAY too much of the focus on giving the dinosaurs and insects ""souls"". Cue sad music!! Again? Every 10 minutes there's a scene where the dinosaurs think, or are getting hurt, or hurting.It plays out like a bad ""made-for-TV"" movie. Music is silly, not the orchestrated music we're used to in the previous films. It's just not thought out.Save your money and your time, unless you're just curious...","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8348695/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8348695/?ref_=tt_urv"
"4","/10","Stupid storyline","https://www.imdb.com/review/rw8253573/?ref_=tt_urv","bucicmarin","https://www.imdb.com/user/ur65763382/?ref_=tt_urv","19 June 2022","This is by far the wors Jurassic park movie, the storyline is unbelievable stubid, it hurts to watch. But the movie is well done with ist CGI and action scenes. Dont wais your money to go wathch in theatre, waste of money.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8253573/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8253573/?ref_=tt_urv"
"9","/10","A good action packed romp","https://www.imdb.com/review/rw8243164/?ref_=tt_urv","one_little_lie","https://www.imdb.com/user/ur37227622/?ref_=tt_urv","16 June 2022","I have to be honest...I loved it from beginning to end. The nods to its predecessors, seeing our favourite characters from the earlier movies and finally tying them all up. There's a great message there about learning to live together. I think walk into it with an open mind and just enjoy the ride.","3 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8243164/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8243164/?ref_=tt_urv"
"4","/10","Prehistoric disappointment","https://www.imdb.com/review/rw8239224/?ref_=tt_urv","manfromlamuncha","https://www.imdb.com/user/ur27317779/?ref_=tt_urv","15 June 2022","With the exception of a few good cast offerings this is a sorry mess of cliches and retread action and not worth your time! Some scenery shots are great but fail to save the effort!","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8239224/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8239224/?ref_=tt_urv"
"5","/10","See It At the Discount Theater or Stream It.","https://www.imdb.com/review/rw8231831/?ref_=tt_urv","arvadaphil","https://www.imdb.com/user/ur69439827/?ref_=tt_urv","12 June 2022","Unless you have kids that love dinosaurs and would love to see them on the big screen you can wait to see this on your TV. The special effects are great, so there's that.But overall the new Jurassic World Dominion movie is a bomb. As in not a good one. Dumb plot, ridiculous premises and same ol' same ol' stuff. The idea that these creatures and people would live together in cities is off the charts. One scene shows kids at the park with ducks and little dino's running around. What do they think dinosaurs eat? Another scene has the Pyro Raptor living in a frozen cold climate. Not a place a cold blooded reptile would be.In the end there's not enough Chris Pratt and Jeff Goldblum and too much Sam Neill and Laura Dern. All chasing after a cute (Isabella Sermon) but unlikable girl who was kidnapped for some other ridiculously 'out there' reason. Truthfully I fell asleep in the middle. Keep your money in your pocket.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8231831/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8231831/?ref_=tt_urv"
"3","/10","So disappointed","https://www.imdb.com/review/rw8233767/?ref_=tt_urv","shanadecker","https://www.imdb.com/user/ur153695395/?ref_=tt_urv","13 June 2022","Was really looking for to this movie and what a disappointment. The acting was really good but the story line was Just not there. Also was expecting the animation to be better.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8233767/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8233767/?ref_=tt_urv"
"9","/10","Jurassic Park part six","https://www.imdb.com/review/rw8222387/?ref_=tt_urv","housermichael","https://www.imdb.com/user/ur105458352/?ref_=tt_urv","10 June 2022","I loved the first ""Jurassic Park"" movie released in 1993 directed by Steven Spielberg, which won three Academy Awards and was, for a time, the biggest box office hit of all time.This new film, ""Jurassic World Dominion"" is the most entertaining and enjoyable film in the series since the first one.Chris Pratt and Bryce Dallas Howard are back along with a very good Isabella Sermon as their adopted daughter. Also you have Laura Dern, Sam Neill, and Jeff Goldblum from the first film.The cinematography and music score are both excellent. All of the acting is great and the visual effects are amazing. A great movie to see in a movie theater. I recommend this film, especially to fans of the first film. You will have a good time. Go see it!","3 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8222387/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8222387/?ref_=tt_urv"
"3","/10","I hope this was the last one","https://www.imdb.com/review/rw8249352/?ref_=tt_urv","torivar_s","https://www.imdb.com/user/ur25902529/?ref_=tt_urv","18 June 2022","Watching this movie, made me sad. Predictable, not remotely funny, always in the nick of time clichés and although the CGI is great, it doesn't get me excited.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8249352/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8249352/?ref_=tt_urv"
"5","/10","Pretty bad writing","https://www.imdb.com/review/rw8318530/?ref_=tt_urv","thijm3nc","https://www.imdb.com/user/ur104693315/?ref_=tt_urv","9 July 2022","The writing in this movie is pretty bad, it mostly feeds off of the park cast and the nostalgia of them.It is all over the place, one time were here and then we're in a completely unrelated place with the other cast in a situation that just does not need to be there. It makes the movie hard to follow. I get it, it's hard to merge 3 separated groups to one but this was just jumpy and felt wrong.Like the other world movies the cgi is fantastic and the dinosaurs look more real than ever (except the acid spitting ones, there never was a dinosaur that spat venom or acid) also there was a mf TICKLE CHICKEN. Best part of the movie.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8318530/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8318530/?ref_=tt_urv"
"10","/10","Nostalgic","https://www.imdb.com/review/rw8253430/?ref_=tt_urv","fjohnson-43523","https://www.imdb.com/user/ur106855666/?ref_=tt_urv","19 June 2022","I don't care about all the bad reviews I loved it!I have very fond memories of going to see the 1st film in the cinema and have loved it ever since - it will of course still be the best one. I loved the original characters coming back and the references to the first film - it made this film all the more special. Awesome cinematography as always and action packed. Can't believe there will be no more :(","3 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8253430/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8253430/?ref_=tt_urv"
"3","/10","I'm bored","https://www.imdb.com/review/rw8250878/?ref_=tt_urv","miapjo","https://www.imdb.com/user/ur20322553/?ref_=tt_urv","18 June 2022","In literally sitting here at the theater watching this and contemplating whether to leave or stay. For the supposed last movie on this franchise I'm so underwhelmed. There's hardly any dinosaur action.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8250878/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8250878/?ref_=tt_urv"
"1","/10","Terrible","https://www.imdb.com/review/rw8470784/?ref_=tt_urv","aleahy-68564","https://www.imdb.com/user/ur155968055/?ref_=tt_urv","20 August 2022","The world movie I have EVER watched. Absolutely no imagination in the script, it's the laziest effort of a movie and the audience is just expected to swallow it.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8470784/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8470784/?ref_=tt_urv"
"8","/10","A big change in jurassic","https://www.imdb.com/review/rw8220166/?ref_=tt_urv","kegandgibson","https://www.imdb.com/user/ur153584549/?ref_=tt_urv","9 June 2022","It was very brave. It definatly the best it could have been with a few major decisions needing to be made. Although it was not the best it is still worth a watch and probably doesnt deserve this much hate. It would be much better if it were a longer movie as everything felt squeezed. Still a worth wrap up for this era in the franchise.","3 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8220166/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8220166/?ref_=tt_urv"
"5","/10","Studio too preoccupied wether they could make this film rather than if they should","https://www.imdb.com/review/rw8253279/?ref_=tt_urv","jacobbriscombe","https://www.imdb.com/user/ur79828454/?ref_=tt_urv","19 June 2022","This film is a watch once, forget it and regret it film. It's already been torn to pieces by critics but I want to join in too on this bismal film. I'm gonna start with the unengaging and frankly boring plot. There is just so little substance and what you're left with is a generic storyline which has been done countless times before and even done within the film franchise itself. The villain lacks any clear motive and Scott's performance is pretty weak in the role. The rest of the performances from the original Jurassic park films and returning cast from Jurassic world are also weak and wooden lacking any depth to them. It felt like there was just no chemistry between them on screen. This made it a grueling task to have to soldier on through the boring scenes which sadly is most of the film. Items very apparent this film was made to cash in on the Jurassic Park nostalgia aspect seeing old characters come back to the big screen. This film just doesn't know what it wants to be, the humour falls flat and the thrilling scenes which are supposed to be tense never had me anxious as I didn't care for the characters at all. To conclude I don't think you should watch this film just watch Spielberg's classic Jurassic Park which is 10x better.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8253279/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8253279/?ref_=tt_urv"
"4","/10","Humanity deserve better","https://www.imdb.com/review/rw8246905/?ref_=tt_urv","uimqbu","https://www.imdb.com/user/ur126181143/?ref_=tt_urv","17 June 2022","Charles Barkley would call this turrible. It is so poorly written and cheesy that it feels like a B movie made to make you laugh at its short-comings. There are a few callbacks to the original, but that's where the positives stop. The acting is bad, the plot is all over the place, the dialogue is suspect...how do movies like this keep making profit?? Are we that far gone as a species!?","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8246905/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8246905/?ref_=tt_urv"
"1","/10","What even was that!","https://www.imdb.com/review/rw8470672/?ref_=tt_urv","daisylouiseb","https://www.imdb.com/user/ur48981848/?ref_=tt_urv","20 August 2022","Wow this could have been so good! Looks like the entire budget was spent on getting the OG cast back which should have been epic! Alas it was so far removed from the Jurassic park we all know and love. Even Goldblum couldn't save it!!!I'm sad to say I didn't finish it.Should have gone all the way and bought back Spielberg or stopped at the last movie and end on a high.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8470672/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8470672/?ref_=tt_urv"
"8","/10","Y'ALL ARE CRAZY","https://www.imdb.com/review/rw8338675/?ref_=tt_urv","tglosek","https://www.imdb.com/user/ur11921500/?ref_=tt_urv","16 July 2022","This movie was INTENSE from start to finish. I was paralyzed and my eyes were completely glued to the screen. I was curious as to how they were gonna wrap up the series, but they did it! They left so much more to the imagination without leaving too many unanswered questions. Well done.","3 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8338675/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8338675/?ref_=tt_urv"
"3","/10","An utter nonsense","https://www.imdb.com/review/rw8542073/?ref_=tt_urv","dimidrol14","https://www.imdb.com/user/ur26324635/?ref_=tt_urv","14 September 2022","What a complete and senseless circus this movie is.Seriously, it's a mashup of snippets of Mad Max, which meets Star Wars, which meets who knows what.The only Jurassic thing about this movie is a title. Forget the dinosaurs, nowadays it's about peoples feelings, convictions, government and global conspiracies. And we thought the last few installments of this franchise were lame. In comparison to this one (and one before..) those were actually, somewhat, worth spending time watching. Sometimes one has to wonder, is Hollywood running out of ideas or just hiring ppl to make a movie for loud noises, chases and special effects to get the audience to fill the seats.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8542073/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8542073/?ref_=tt_urv"
"4","/10","Way too boringly predictable","https://www.imdb.com/review/rw8317739/?ref_=tt_urv","iNars","https://www.imdb.com/user/ur3903224/?ref_=tt_urv","9 July 2022","So boring and so not interesting. Way too coincidences when suddenly everybody meet each other in middle of nowhere for no good reason and suddenly A-team of 7 people stick to gether to save the world in a weird ways. And there ar way too much illogical situations they resolve in a directors way... It looks like the actors are so tired that they don't want even to act this story anymore.. P. S. And was I the only one who noticed that at the beginning of movie that bridge in the forest... Was it the same bridge from a movie a Quiet place? (palmface)","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8317739/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8317739/?ref_=tt_urv"
"1","/10","Bad, Bad, Bad.","https://www.imdb.com/review/rw8338119/?ref_=tt_urv","scottsummers9","https://www.imdb.com/user/ur32379977/?ref_=tt_urv","15 July 2022","Ick, gag, chunder, makings of a headache. To even give it a rating of 1 is being generous. Acting - poor, dialog - poor, special effects - below standard compared to previous Jurassic movies. This was supposed to be the ultimate possible ending to the story that started with the first Jurassic World movie. What the hell happened? Was the lure of the mighty greenback the only incentive? Movies make money, I get that. Why not have the powers that be actually sit and watch the faces of movies goers when they watch a movie and see their wonderment. If this escapes the powers that be's understanding check out some of the YouTube clips that have actual reactions to movie goers when they watch a movie, for example, Avengers End Game. If this still escapes your understanding then you're in the wrong business.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8338119/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8338119/?ref_=tt_urv"
"9","/10","Best since the first","https://www.imdb.com/review/rw8319407/?ref_=tt_urv","mosnorrebo","https://www.imdb.com/user/ur46016428/?ref_=tt_urv","10 July 2022","Best jurrasic Park movie since the first one.I don't say it lightly. I still remember watching the original in the theater. All movies in between have been a meh.I really don't get why it get so much hate.","3 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8319407/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8319407/?ref_=tt_urv"
"3","/10","Unbearably bad","https://www.imdb.com/review/rw8566643/?ref_=tt_urv","JeremyBV","https://www.imdb.com/user/ur33882953/?ref_=tt_urv","25 September 2022","I don't often write movie reviews but this was so bad I felt compelled to leave my two cents. First off, The acting was atrocious. There was Overacting by some, and a laxk of acting by others. The CGI was putrid, it was like watching a sci fi channel movie. The pacing was entirely wrong and made the action unbalanced. And even the opening scene, a faux news intro, was unnecessary and lazy exposition - it showed just how poorly the writers put the script together. The sets looked like they could've come from a sitcom. The original soundtrack from the movies was replaced by an endless supply of generic video game music. Just everything about this movie sucked, from beginning to end.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8566643/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8566643/?ref_=tt_urv"
"3","/10","Bland","https://www.imdb.com/review/rw8231472/?ref_=tt_urv","ocwiklund","https://www.imdb.com/user/ur152716888/?ref_=tt_urv","12 June 2022","Expect nothing but the grey paste that has ben the low standard of Hollywood productions. Almost feel like a B production. Acting is subpar, the dialog is cliché in the worst ways. Lack of creativity, except for two scenes, that was decent. Left the cinema 3/4 in, after I had to go to the bathroom, and realized it wasn't worth it to go back in...","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8231472/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8231472/?ref_=tt_urv"
"3","/10","Classic ""And Then"" storytelling right here","https://www.imdb.com/review/rw8350276/?ref_=tt_urv","cfauteux","https://www.imdb.com/user/ur12797803/?ref_=tt_urv","19 July 2022","Nothing leads to a ""because"" or ""therefore"", its all ""and then"" this happens. Screenwriting 101...A complete mess of a movie with no actual story and the only enjoyable parts are when there's actually DINOSAURS which is about 15 minutes of the run time. Complete disaster of a movie.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8350276/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8350276/?ref_=tt_urv"
"8","/10","Jurassic Park...29 years later.","https://www.imdb.com/review/rw8251152/?ref_=tt_urv","thepowerofrahali","https://www.imdb.com/user/ur54786863/?ref_=tt_urv","19 June 2022","This film did a great job with merging the original cast with the reboot cast. For a movie that changed the film game over 30 years ago, to still come back with a storyline that matters and has relevance today is incredible in itself.Was it predictable? Yes
Did I enjoy it? YesThank you cast & crew for doing a great job ending a saga from my childhood.Rating B.","3 out of 6 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8251152/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8251152/?ref_=tt_urv"
"4","/10","Turn your brain off","https://www.imdb.com/review/rw8608988/?ref_=tt_urv","nafodude","https://www.imdb.com/user/ur52075712/?ref_=tt_urv","14 October 2022","Exactly the title, turn your brain off and you'll love the coming together of all the old and new cast and crew.It is what it is with these films, dinosaurs eating people and people trying to survive.If you love CGI and you aren't much of a thinker, go nuts with this, however, if on the other hand you want your brain stimulated, stay away from this film.Had it on in the background whilst working and didn't miss a single thing, that's how brainless this film is.Hopefully they're done with it now, because like the Fast and the Furious films, they've squeezed about as much as they can out of it.","1 out of 3 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8608988/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8608988/?ref_=tt_urv"
