"rating-other-user-rating","title","title href","username","review-date","text"
"7","Creators, please care about your audience!","https://www.imdb.com/review/rw9633013/?ref_=tt_urv","araik-95614","20 February 2024","Only to respect to Statham I gave 7 stars. Producer and director sucked. Very poor ending. What's wrong with you people? If you don't have any idea to how to end this picture just hire me. I will be more than happy to give you some ideas that will gain more positive feedback for this film. More scenes with intensive and analytical conversations should have been added. It's not a Steven Seagal movie from 1990s. Please, do your job and respect your viewers. This is not the twentieth century anymore and despite the dumb gen-z, there are viewers who want to see more intelligent movies.Mr. Statham at his usual best but ending sucks! Consider it when you make your next movie with Statham, please. Please!"
"6","Leave your brain at home and just enjoy the action","https://www.imdb.com/review/rw9568203/?ref_=tt_urv","condythug","17 January 2024","Good action movie with the reliable Jason who kicks ass throughout without moving a muscle in his expression. Fun mindless movie; suggest viewers to avoid overthinking the plot (there is none) so that u can enjoy the good action sequences.I would normally not watch Jason's movies but since there are hardly any good movies these few weeks, this is a good one to tide the time till the good ones come back.6/10 for good action and overall fun movie for those not overthinking the plot. The ending is really a bit underwhelming but on hindsight its my fault for expecting some twists since the movie is as expected. Pay your movie ticket price and get 2 hrs of action. That's it!"
"3","bad, just bad","https://www.imdb.com/review/rw9597431/?ref_=tt_urv","voz99","1 February 2024","Watched this movie, simply because jason was in it, high expectations... sadly to be presented with a very less than mediocre movie...
Everything about this so called action escapism movie was laboured, the script... god forbid the woeful acting and delivery of supposedly 'smart ass' rhetoric...
There are expectations from so called 'action' stars and these expectations where certainly delivered, the 'evil' bad guy, just didn't live up to any sort of evil!The 'good cop' just fell flat, the powers that be scenario just showed they hadn't a clue...
Jason himself, well proved he was just there for the money.Save yourself time. Effort and $$$ - DON'T."
"8","Top level for all Statham/action fans...","https://www.imdb.com/review/rw9614748/?ref_=tt_urv","giffon","10 February 2024","Jason Statham always delivers action. The hand to hand is almost always well done with good to superior choreography. Fortunately for his fans he has reached a new level,
Beekeeper follows a script from todays headlines. What you usually don't see is someone willing to take any steps to right the wrongs of the malicious and ultra corrupt. Every level of crime in this movie is taken from todays news report. From data mining senior citizens to political king making it is clear evidence that the American society is on it's way to being the next to fall off the cliff.Could there be a solution to that? Could Beekeepers be an answer? You will absolutely enjoy finding out."
"7","Solid Action Movie","https://www.imdb.com/review/rw9660972/?ref_=tt_urv","torrascotia","5 March 2024","Isn't it interesting just how much Argyll has been promoted whereas this seems to have buzzed in from nowhere? Both of these movies sit within the spy/action genre however there is night and day when it comes to which is the superior movie.The Beekeeper is a standard action/revenge flick in which Statham plays his usual action role, except this is more John Wick than giant CGI shark. When a friend commits suicide after been scammed online he sets out to cause some damage. And he does. In spades. While it has a similar premise to the recent Equalizer movies, this one bothers less with the dialogue and seems to fly in as a result. Compared with Argyll which seems to have a teenage girl audience in mind, Beekeeper is strictly aimed at a male demographic that appreciates carnage and takes itself seriously as it does so. Fans of Reacher or Terminal List will enjoy this. The only downside is the obvious sassy black female cop character that feels like its been added to tick a box. Its crazy to think I wasted over two hours on Argyll when I had this waiting on me. The ending was also well executed and the 90 mins simply flew past. Hopefully this gets a sequel."
"2","Worst Statham movie ever made","https://www.imdb.com/review/rw9595269/?ref_=tt_urv","lex131","30 January 2024","I'm sorry for this great actor that better projects are not coming his way.This movie is just lazy bad. Bad scripting, bad camera, bad dialog, bad actors, bad everything. Even the fights were lazy bad. Even the one liners are bad.I liked ""Safe"" from Jason Statham and many other movies, this one doesn't even come close.Save yourself the trouble, watch paint dry. There's a lot more logic and entertainment in that.I'm so glad my wife stopped me from paying cinema tickets for this and instead I waited for it to appear online, then I would've really been mean on this review.I really hope he gets better scripts before he gets too old because I really like Jason Statham and his style of action."
"10","Hell yes - loved it!","https://www.imdb.com/review/rw9598776/?ref_=tt_urv","lowefreddy","1 February 2024","This film is a wonderful piece of nonsense with a superb cast. It's your typical guilty-pleasure action romp, with a subtle (but definitely present) social justice bent to it - even better! It exposes the evil of those call centres who prey on the vulnerable and scam innocent people out of their savings.'The Beekeeper' opens with a genuinely unsettling, uncomfortable scene where we see a good-natured, elderly woman get scammed out of her entire savings, pension scheme, and even the income of a charity she was in charge of - and this results in her committing suicide. What the scammers didn't reckon on is her typically stoic, quiet beekeeper, played by Jason Statham, who doth take no ****! He bursts in and brings down the whole edifice in typical action-film style, making it look easy of course.Walked out of the cinema feeling great."
"7","John Wick with cartoon world building physics","https://www.imdb.com/review/rw9568704/?ref_=tt_urv","unsure-1","17 January 2024","I liked this movie. It's fun. It tried to go for a twist (a bit predictable), and of course as many have noted, it's very close to John Wick. No it's not a secret society of assassins, it's a government program that goes above the law. But it's a rogue retired super pro who everyone is afraid of. He goes on a revenge spree, and then continues more in the name of justice. And then also because it turns out that the beehive needs a new queen or whatever.The worldbuilding rules here are worse than John Wick. John Wick's world has style and nuance. It's inspired by eclectic influences.This is inspired by GI Joe morning cartoons and someone who read a book on bees.Jason Statham plays Jason Statham. (At least he gets a bit roughed up closer to the end, so he's not completely invincible.)We're all going to watch the sequel."
"3","A silly anti-scammer revenge fantasy","https://www.imdb.com/review/rw9566148/?ref_=tt_urv","academic-drifter","16 January 2024","The origin of this revenge fantasy isn't hard to imagine. My guess is that the writer (whose track record in recent years consists largely of writing scripts for completely unnecessary remakes of great action films) was persuaded to give money to a Nigerian prince or invest in NFTs, and decided to get payback by making them the villains of an action piece. Only having Jason Statham beat up a bunch of crypto bros seemed like an unequal contest, so he needed to up the stakes - with extreme prejudice.Thus we get a film in which a bunch of suspiciously well-organized scammers clean a sweet old lady (played by Mrs. Huxtable herself, so you know she's pure goodness) out of her life's savings. Unbeknownst to them, she rents out her barn to a beekeeper who decides to take revenge. Only he's not just a beekeeper, but a retired ""Beekeeper"", a former member of an ultra-secret elite extralegal organization created to maintain ""balance in the system"" by any means necessary, provided those means are violent ones. What could possibly be wrong with that?And with one phone call to his former employer, ex-Beekeeper Statham (his character has some typically generic name that is utterly unmemorable) gets needed information that federal law enforcement has been unable to obtain for years. And with it he begins to work his way up the chain to the very top, brushing aside with casual indifference challenges that would stymie anyone else. Armed thugs, SWAT teams, and ex-Special Forces operative are shrugged off with just a few moves. Injuries that would immobilize or even kill lesser people are mere annoyances to him, handled with a grunt and an application of a piece of cloth to some random part of his body. T-800s would envy such durability.More concerning is the recurring condition from which Beekeeper Statham has suffered that has caused him to internalize both his title and his pastime, to the point where every conversation with him degenerates into a series of beekeeping metaphors. Evidently this is a viral illness, as others he comes into contact with or who even learn of his existence soon spout the same inane analogies. With it comes a sort of resigned acceptance that all this murder and property destruction is necessary to protect ""the hive."" At this point Mrs. Huxtable has been forgotten five crimes scenes ago save by her daughter, who happens to be an FBI agent and who manages to figure out everything with the help of a beekeeping manual. Yes, it's like that.To be fair, if you like this sort of thing it's not the worst movie in the world. The ""system"" is saved, bad guys get their just desserts, and Beekeeper Statham lives to beekeep in the sequel (if any of this constitutes a spoiler to you, welcome to action films). The greatest crime on display in it, though, isn't the scamming or the murder or the property destruction, but the utter waste of acting talent, as several award-winning thespians are asked to do little more than deliver their lines on the way to cashing their checks. The only one who really threatens to run away with the movie is Josh Hutcherson, who plays a classier version of Donald Trump Junior with a degree of panache that threatens to make the movie fun. But then David Ayer's questionable camera angles and his need to showcase Statham's evident case of facial paralysis intervene to ensure that he does not prove to be the true hero of the movie by saving it from the tedium of predictability. But hey, at least scammers will think twice about scamming lest a Beekeeper gets them, right?"
"7","Totally irrational and over the top, and yet, I enjoyed it","https://www.imdb.com/review/rw9612671/?ref_=tt_urv","FixedYourEnding","9 February 2024","The Beekeeper is a typical Jason Statham action movie, with lots of fights, explosions, and cheesy one-liners. Statham plays a former assassin who goes on a revenge spree against a corrupt tech company that ruined the life of a friend. The plot is thin, the dialogue is bad, and the villains are cartoonish and forgettable, the movie is ridiculous, over-the-top and even offensive at times, but... I totally enjoyed it.The revenge on the bad actors in this film (no pun intended) is really fun and rewarding, it is like all the people you wished you could do that to got the revenge in the way the deserve. Statham is doing his usual job in inflicting pain on everybody that stands in his way, the pacing in the movie is great and there is never a dull moment. Statham is the action, everything else is a 2nd fiddle in his symphony, including the supporting actors, are all there to be props in his quest.And yes, don't try to make sense of the story while watching this, it will ruin the movie for you. This is a beer (or coke) and popcorn movie start to finish. The tech part in the movie, as well as all the government conspiracies, although based on real occurrences is completely blown out of proportion but still a lesson to be had. The bees knew what they were doing.Grab a box of popcorn and enjoy this action flick! Exact score: 68 / 100."
"7","Silly Fun","https://www.imdb.com/review/rw9738991/?ref_=tt_urv","johnspringer-95440","15 April 2024","Jason Statham plays the stock Jason Statham hardcase in this pretty good revenge-fantasy actioner. As usual it's a single absolute badarse against an army of disposable henchmen and sleazy elitist malefactors. I don't know how old Statham is but he's gotta be getting up there; he still has the chops to sell the fight scenes. If there's a major flaw to the movie it's a lack of dramatic tension. From the outset all the other characters say Statham's the ultimate unstoppable one-man wrecking crew who can tear through any security on the planet with ease. Then he does. But in the scheme of things this is a minor quibble. The movie's not trying to be deep or thought-provoking. Instead it does what it sets out to do very well. Turn your brain off and have fun with it."
"3","Potentiality Good Movie RUINED by Emmy Raver-Lampman","https://www.imdb.com/review/rw9628141/?ref_=tt_urv","arfdawg-1","18 February 2024","OMG. This movie had such possibilities. The mother is so sweet ( although how she got this estate from being a teacher makes no sense).But then she croaks and FBI daughter, who shows up just afterward -- and you have no idea why, seems not affected at all.In fact, this is Emmy Raver-Lampman's attitude throughout the film, as she proves she is one of the worst actors on the planet. How she gets work ls beyond me, other than checking a box.She brings the movie down. WAYYYYyyyyy down. And BTW, so does her FBI partner. Who is equity bad an actor.The other issue with this film is the script. It's idiotic. None of this would ever happen, but if you had some competent actors maybe you could overlook it.Even Jeremy Irons. He HAD to have taken this as some sort of payday because his role is moronic. And he's barely on the screen.Too bad."
"10","Love you Jason Statham","https://www.imdb.com/review/rw9569455/?ref_=tt_urv","myphonedata","17 January 2024","Always best performance always unique style.. another gift from Jason Statham in 2024. Entertaining and full of action. Enjoyed a lot. Keep up the good work. Good story. He is the best actor of Hollywood indeed. He always suits in these types of movies. Deserve to be best action hero of the Hollywood Cinema. Stylish movie as always. Although he is getting old but still he is the best for these types of action movies. Love you Jason Statham, I am your fan and I have watched your all movies. I never missed any. You did it once again. Hope there will be beekeeper sequence movie next year. Well Done."
"3","Shameful Statham","https://www.imdb.com/review/rw9598531/?ref_=tt_urv","simplifiyourlifenow","1 February 2024","I've generally liked Statham as an actor. In my mind he's akin to Bruce Willis in his prime.This mind numbing cruedly written film is a stain on his career.One must consider this movie is made to teenagers and the mentally infirm.The acting was wooden with cheesey one liners that went out of fashion in the 1990's.The colourful monkey type creature with the South African accent near the end typified this train wreck of a movie.It was brash, unintelligent, unbelieveable action scenes where Statham carves his way through SWAT and Speicla Forces teams like they're new recruits.If I was 13 I might be in awe of his Superman like skills. However as an adult that's mastered the ability to tie my own shoe laces I watched this nonsense from start to abrupt finish like a stunned mullet.I gave it a 5 just because of the action scenes. Then thought about it more and lowered it to a 4. Then thought about it again and lowered it to a 3.It's a downward spiral really, just like Statham's possible career path.Watch this movie with a good book."
"8","What Statham fans want","https://www.imdb.com/review/rw9563919/?ref_=tt_urv","KyleML222","15 January 2024","I am a big Jason Statham fan. Every year, I wait for a Good hard R Statham action movie. It's been a Few years since we got one of those. Wrath of man and Homefront are the most recent examples so it doesn't happen often. I have been waiting for this movie patiently but was cautiously optimistic. I was excited for this movie and I left the theatre satisfied. It's a good solid action film with a few creative set pieces. A few good kills and some good hand to hand combat. It isn't John Wick but it didn't need to be. Good throwback action movie. Not going to win any awards, but a good time at the movies!"
"7","Perfect bee movie","https://www.imdb.com/review/rw9768547/?ref_=tt_urv","vjnambu","2 May 2024","Adam clay(jason statham) is a former assassin returns from retirement for revenge of the suicide of an old lady whose earnings were all taken from a scamming company.Clichéd story, predictable screenplay and boring characters. But what makes this watchable is jason statham in action. Whenever he comes to beat the villains or kill them, its engaging. Plus it has a very crisp runtime. The guy who played child roles in zathura and firehouse dog is the main antagonist and he was great. Jason statham is as usual jason statham. David ayer direction is good.On the whole, the beekeeper is a perfect bee grade action movie."
"1","The whole story does NOT make any sense","https://www.imdb.com/review/rw9559250/?ref_=tt_urv","jzrises","13 January 2024","I did not expect much before watching it, but after coming out of the theater, I just want to tell other potential audience- don't waste your time and money. The movie is trying to creat a hero, but at what cost? Killing dozens of innocent civilians ? The No. 1 bad guy needs to rely on fraudulent money from those elder people whereas his mother is the president?.... The whole story is brain damaged made. Jason should not accept such a role in his career . Hollywood should stop using those no brain made scripts but review themselves on how to make really meaningful movies, like Godzilla minus one."
"7","Most Reviewers Missed Something...","https://www.imdb.com/review/rw9735704/?ref_=tt_urv","jdarsey-72894","14 April 2024","Early on in the movie, I was thinking 'this is dumb' and noticing some amazing coincidences; it was starting to bother me. Then I went back and looked at the categories... the first one is Dark Comedy!News Flash: It's a COMEDY!!!Once I realized it isn't meant to be taken seriously I started enjoying it! Some of the killing scenes are pretty gross... there's plenty of action, lots of explosions and some really cornball dialog... it would be easy to hate it for it's faults, but with the right attitude it's a fun ride!Don't let all the Debbie Downer reviews scare you off... it's not a classic but it's always fun to watch Jason Statham kick some ass!"
"7","Very entertaining","https://www.imdb.com/review/rw9621202/?ref_=tt_urv","dbisseker","14 February 2024","Noticed the director in the opening credits and it made me even more excited to watched. David Ayre ! What a weapon. Everything he does I thoroughly enjoy.This was a no nonsense action flick based in today's current climate. Jason Statham plays.... same old, Jason Statham. No holds barred action from the start to the finish in this action packed, out for blood, revenge flick.Interesting characters that at times look like X men characters. This movie had a lot to like about it albeit predictable at times.I did NOT like the female FBI character, Verona. She was cringey and unbelievable. I didn't like her appearance or presence in the film. I get it meets today's expectations, casting certain genders in roles to meet quotas however I believe this movie could've done without her. There's no way she'd get through basic training let alone survive this far into the movie if it was realistic, but all that aside - she wasn't good.Very entertaining and impressive flick.Not much to think about.Just enjoy the action amongst the gunfire."
"4","Rhymes with Drowsy...","https://www.imdb.com/review/rw9568065/?ref_=tt_urv","Xstal","16 January 2024","There's a busy bee retired that just makes honey, has an accent that makes him appear quite funny (as do several others), takes good care of all his hives, but he can scheme, create, contrive - especially when injustice takes folks money. In a swarm of one the fires are soon lit, searching for poison that hides behind legit, if your fingers in the till, there are digits you might spill, it's fair to say, that gloves no longer fit. Before too long the scent leads Busy to the top, our vigilante buzzes round and just won't stop, faced with multitudes of drones, there will be no unturned stones, as umbilical's are cut, and offspring drop."
"10","Righteously kick ass","https://www.imdb.com/review/rw9562737/?ref_=tt_urv","blaisewoods1985","14 January 2024","Already another favorite of Jason Statham! This movie is great, action packed and a great story. This is something that I think needs to happen to these online scammers. Jason Statham plays a beekeeper who after a woman who has taken care of him for years gets caught in an online scam and gets robbed of her money and in distress commits suicide. After Statham finds out, he seeks revenge, and is to be revealed as a retired agent who was part of a top secret program in the CIA known as The Beekeepers. In his quest for revenge, he finds out it's a lot more than a phishing scam. David Ayer did a great job directing this film! 10 out of 10!"
"7","As an action movie there are few better.","https://www.imdb.com/review/rw9615827/?ref_=tt_urv","notifynow","11 February 2024","Statham is consistently the badass and here it's no different but in this movie there is a depth to the characterization seldom seen in action movies. There are some comedic moments that are so unexpected they just slay here. Not many but where they are they're so effective and break up the tension in remarkable ways. The directing is really what sets this movie apart as the camera work is meticulous and you feel so ""right there"". The only detraction was Statham's seeming invincibility to highly trained combat trained specialists, often several against one. But this is typical for action movies so we can give that a pass. I only wish there was more time with Jeremy Irons. Hard to believe an actor of such stature would be involved in an action movie but he played his part at 110% as always.You know there are going to be sequels. Statham has a real winner here. The storyline is rather unique for action movies and is a definite keeper. You can bank on it. I just hope they go for a more realistic character because they can't get away with the invincible star and stay within the confines of reality again. Let's hope. This has so much promise.The profanity was unending and really detracted from the storyline as it was so unneeded and diluted the strength of the dialogue as it always does when writers seem to run out of words. Hopefully they'll hire a better writer in the future."
"7","Laughs all the way through","https://www.imdb.com/review/rw9596329/?ref_=tt_urv","voodoohoodoo-57790","31 January 2024","I watched the movie with no expectations, the combination of the title, poster and synopsis looked goofy enough to check out. Not quite as charming as the 90's action movies I grew up with, but I was still laughing pretty much all the way through.Whether or not that's the intention, no idea; the movie seemed to want to take itself somewhat seriously. While some short segments dragged on, it didn't get to a point where I wanted to turn it off. I wouldn't recommend this to anyone who hasn't admitted to an intermittent love affair with mindless and cheesy action though.John Wick was exciting, but The Beekeeper is Fun™. The bad guys are all comically unlikeable and watching bald action man maim and slaughter them was a great time.I think the only thing I would have preferred is cutting some more of the dead weight out (FBI agents in particular) and making it shorter. Probably could have shaved another 20-25 minutes off this and kept the pace up. There's no meaningful plot to continue past the first 15 minutes."
"7","Exactly what you expect","https://www.imdb.com/review/rw9586958/?ref_=tt_urv","brettholmes-40664","26 January 2024","This film was good fun, so much so you hardly notice Jason's bizarre accent. (At least the director saw fit to try and explain it away early on in the script)
There overall story kind of makes sense, but don't worry it's not really that important to the overall film. I really liked the no nonsense characters (well casted). This is a high body count film as you'd expect
This film doesn't take itself too seriously which is what you want from this kind of film
I mean how many ways can one man kill without the use of a weapon.I honestly thought I wouldn't like this film, but pleasantly surprised.Anyway sit back, enjoy the ride."
"7","The good news..","https://www.imdb.com/review/rw9597622/?ref_=tt_urv","A_Different_Drummer","1 February 2024","... is that Jason Statham at 56 still has it and so does director David Ayer. The two combined forces to develop a story that can best be described as ""every film Charles Bronson ever made with software revisions by a programmer called John Wick."" The action starts almost immediately and then just goes. If you like memes and themes with your action, then there are some scenes where the importance of being nice to older people pop up, and also also some talk of the importance of being a good person. But all that is just talk. At the end of the day (and by the end of the film), the action takes center stage. It helps if you know the filmography of both Bronson and Statham (which would help you relate to the ""be nice to old people"" meme), but you can also enjoy a cold viewing if needs be. Very little wokeness here, an added bonus. The good old days... ((Designated ""IMDb Top Reviewer."" Please check out my list ""167+ Nearly-Perfect Movies (with the occasional Anime or TV miniseries) you can/should see again and again (1932 to the present))"
"7","Surely a parody, right?","https://www.imdb.com/review/rw9688247/?ref_=tt_urv","Induna","19 March 2024","I went into this thinking it would be a typical Jason Statham action film like The Transporter or Crank. One guy who kills everybody and walks away at the end. Like Liam Neeson in Taken, Keanu Reeves in John Wick and Denzel Washington in the Equalizer.But after the opening scene where an elderly women kills herself after getting scammed on her computer and then her daughter turning up and showing no emotion whatsoever and all this talk about Beekeepers and Beehives I realised we were in a film that was not only daft and implausible, it almost felt like a parody of one of these ""One Man Army"" type films. It didn't feel so much a big budget film but more a comedy sketch but being played straight. At this point I just went with with it and yeah it was fun, daft silly violent almost cartoonish fun.I suppose what I'm saying is don't take it too seriously and with the amount of monet it's taken we'll probably see another one."
"2","Unoriginal, copy n paste, horrible casting...what youd expect from C rated production.","https://www.imdb.com/review/rw9598025/?ref_=tt_urv","jon_hsieh","1 February 2024","2 ⭐
Absolutely shameful from David Ayer and a who i dont care to search of a writer. A complete garbage film with their twist of unoriginality coupled with a weak story filled with copy n paste and cheesy actors they found on Skid Row.Disregarding the fact they couldn't come up with anything on their own. This film is riddled with bad scenes to corny lines that should have been on the chopping block or on B roll. But that shows you exactly what this production was about. Smoking weed, finding a script near the bottom of the pile, getting some semi big names and praying they make money.Hell, even the cameras they used were questionable.This film was hard to watch and if you're new to the movie scene (your very first movie) this might slip and be alright. Itll set the bar for every other movie to be great."
"10","Pure entertainment!","https://www.imdb.com/review/rw9602920/?ref_=tt_urv","karamo31","4 February 2024","Yes we all know Statham ,yes he was recently swimming with a t shirt and his pants at 4 kilometres depth next to titanic in the Meg 2 ,but when you combine Jason ,a good premise ,an amazing fight choreographer and a good director ,you have an amazing and extremely entertaining action movie!This was the best action movie I ve seen since Nobody with Bob Odernik and unfortunately we don't have enough of them .Probably one every 5 years and people need this entertainment without having to witness ridiculous scenes like the fast and furious franchises or any movie of Dwayne Johnson .And David Ayer just made a classic.Jason we love you! A Brit Bruce Willis when we need one 😉"
"7","""and I am your work wife!""","https://www.imdb.com/review/rw9597518/?ref_=tt_urv","daisukereds","1 February 2024","Jason Statham remains a quality lead, and an action actor to be respected.. even if the vehicles he is in sometimes stink.Thankfully, the Beekeeper is cheese enough to be enjoyable! With great build-up, increasing stakes, ""good"" bad people (not liking Hutcherson helped a lot, great casting) and dumb enough developments to be fun. But there's an underlying sense of competence that allows you to be entertained, and not laugh at the movie's expense.. maybe the dialogue could have been improved, but the general idea and execution is solid. The Equalizer comparison is quite apt!Easy recommendation for fans of the actor and action scenes with a purpose.If allowed, I'd give this half a point more than I did."
"1","garbage","https://www.imdb.com/review/rw9672365/?ref_=tt_urv","demward","11 March 2024","Completely unbelievable garbage, Statham should be ashamed of trying to act in this celluloid dumpster, it doesn't even have a plot you can follow, bad script, bad acting ridiculous fight scenes, gun battles where Statham is invincible against automatic gunfire and he can dodge between bullets surprise surprise. The acting is about as good as my sons year 6 nativity play, the script has no continuity, I'm wondering if this was written during the writers strike by some school kids for a joke and picked up by accident by someone who thought it was about bees??? I can see no other relevance between th title and the actual movie. Maybe somebody needs ti review script before proceeding!"
"6","An Above Average Action Film","https://www.imdb.com/review/rw9586442/?ref_=tt_urv","alindsayal","26 January 2024","Over the years, Jason Statham has been a part of plenty of action films which have differentiated in quality. We have another one with The Beekeeper and I have watched it and here is my review for it. The premise of the film sees after someone close to him is robbed and killed, a Beekeeper goes on a revenge mission showcasing his former skills.Main Character
As mentioned above, Statham has played the lead role in an action film many times and he does a great job here, it feels like he can play this role in his sleep. It isn't the toughest role he has ever taken on but it just works and he adds some legitimacy for this role and it is fun to see him play a Beekeeper.Supporting Characters
Josh Hutcherson plays an annoying bad guy here and it took a while but I liked his performance here. He is just so arrogant and annoying that you really want to see him get taken down and this made me root for Statham even more in this film.Jeremy Irons plays the head of the company that Statham is after. He again is good in the role and is charisma is on full display here. It is probably one of the easiest pay checks that he has ever got but he is clearly enjoying the role.Emmy Raver-Lampman plays a cop and I didn't really care for her performance. She is a bit over the top and her character just makes some strange decisions and it is kind of convoluting as to why she does certain things in the film.Bobby Naderi plays her partner and he is also cheesy and really over the top. The two of them have decent chemistry but for me it doesn't really work in this film.Story
The story is pretty basic here and focuses on this guys revenge mission and in that it is pretty cool and exciting seeing Statham's character go after the people that have wronged him and the people he knows. There is also a pretty cool twist towards the end of the film that made things way more interesting. But some of the others character motivations are pretty strange and the overall explanation for Statham's training doesn't work with other things that happen in the film. Worse of all is the really abrupt ending of the film that doesn't really answer any questions and feels really out of place.Script
This is where the film really falls flat and that is the writing. This film has some real cringe worthy dialogue here, especially when it comes to the bee metaphors. But it is like the film doesn't have an ending and like the writers weren't sure what to do.Style
The film has some really great action sequences. The majority of people are just here to see Jason Statham beat up and kill people and you get that here in spades and it is easily the highlight of the film. The film also has pretty good pacing, it doesn't overstay its welcome and I thought moved pretty well.Overall
Overall, The Beekeeper is an above average action film. Statham is great and the action is fun to watch but it is exactly what you would expect. This is probably one to watch when it comes to streaming at home instead of rushing to the cinema to watch it.Rating - 6/10."
"5","By the numbers revenge porn Statham movie","https://www.imdb.com/review/rw9594613/?ref_=tt_urv","siderite","30 January 2024","I am going to fail this film as being as close to predictable as humanly possible, and still bad. Statham is the new Chuck Norris. He beats everybody up, kills the wicked and stares down the worthy. He is always fast, but compared only to the really slow opponents he has to face. He is always smart, but only compared to the morons stacked up against him. But he's entertaining, unless the story sucks.And boy, does it suck here. Almost every idea put forth is ridiculous and then completely contradicted just a few minutes later. The editing is bad, there is no one even resembling having fun, except maybe Bobby Naderi. It's 100% by the numbers, a movie scam.The FBI characters are completely pointless. The Black female agent is there for quota purposes only, as she starts off as incompetent, rude and cocky and she continues to run things on the basis of her arrogance alone, thus invalidating the entire premise of the film! Or maybe justifying it, I don't know. Jeremy Irons looks the same for decades, I don't know how he does it, but in this film even his character is reluctantly doing his job, reduced from a powerful man to an acting puppet in bad situations. Minnie Driver is in this. She answers phones. That's all she does for like three scenes.Bottom line: Hollywood should have Beekeepers. The only interesting aspect of this movie is that its production seems to parallel almost exactly the plot of the film. Everything but the righteous ending."
"7","The Beekeeper: Buzzing with Revenge and Brutal Brilliance","https://www.imdb.com/review/rw9556250/?ref_=tt_urv","ahmedwazir","11 January 2024","The Beekeeper: Buzzing with Revenge and Brutal Brilliance (7/10)Jason Statham stings back in The Beekeeper, a honey-soaked revenge thriller that blends brutal action with a surprisingly sweet story. Statham plays Clay Varley, a quiet beekeeper with a deadly past. When his friend and mentor is cheated out of their life savings by a crooked businessman, Clay dons his metaphorical (and sometimes literal) beekeeper suit and sets out to exact justice.A Hive of ActionThe film wastes no time in getting to the action. Statham delivers his usual brand of bone-crunching brawls and balletic gun-fu, but The Beekeeper elevates the genre with its creative fight choreography. Director David Ayer, known for his gritty war films like Fury and End of Watch, brings a brutal elegance to the action, making each punch and kick feel impactful and visceral.More Than Just StingsBut The Beekeeper is more than just a body-count extravaganza.Despite its minor shortcomings, The Beekeeper is a thoroughly entertaining and action-packed ride. Statham delivers a typically charismatic performance, the story is surprisingly sweet, and the action sequences are both brutal and balletic. If you're a fan of Statham's work or simply enjoy a good revenge thriller, The Beekeeper is definitely worth checking out. Just don't expect Shakespeare.Overall Rating: 7/10."
"","Great movie without Emmy Raver-Lampman","https://www.imdb.com/review/rw9605697/?ref_=tt_urv","bankotolu","5 February 2024","The movie is dope. Worse role ever by @Emmy Raver-Lampman, she should stick to romance and comedy. She doesnt deserve a role in bee keeper... the writer would have used a different character for that role she played or cut it out, because she bored me and the audience I had the pleasure to watch the movie with. Jayson stratham on the other hand killed his role as usual. Great acting and professionalism I hope to see more of his work unlike Emmy lampman that bored the hell out of me. Such movie shows how currupt politicians can be especially those that moved from law enforcement to politics. One can relate."
